!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,BATCH (DOME) ID,,,Treatment Name,4-character Climate ID code,Climate replication number for multiple realizations of weather data (ask Alex),Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,DOME ID for Batch DOME,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,"Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest"
!,text,text,text,text,text,text,number,number,text,code,number,code,number,code,code,text,number,text,text,decimal degrees,decimal degrees,text,text,text,yyyy-mm-dd,yyyy-mm-dd,kg/ha,kg/ha,yyyy-mm-dd,number,mm,text,number,kg[N]/ha,kg[P]/ha,kg[K]/ha,kg/ha,#,text,text,text,text,text,text,text,text,text,text,kg/ha,kg/ha,yyyy-mm-dd,yyyy-mm-dd,yyyy-mm-dd,m2/m2,mm,mm,kg/ha,kg/ha,mm,mm
#,SUITE_ID,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,ROTATIONAL_ANALYSIS,BATCH_DOME,BATCH_RUN#,RUN#,TRT_NAME,CLIM_ID,CLIM_REP,REG_ID,STRATUM,RAP_ID,MAN_ID,INSTITUTION,ROTATION,WST_ID,SOIL_ID,FL_LAT,FL_LONG,CRID_text,CUL_ID,CUL_NAME,SDAT,PDATE,HWAH,CWAH,HDATE,IR#C,IR_TOT,IROP_text,FE_#,FEN_TOT,FEP_TOT,FEK_TOT,OM_TOT,TI_#,TIIMP_text,EID,WID,SID,DOID,DSID,DRID,BDID,CROP_MODEL,MODEL_VER,HWAH_S,CWAH_S,ADAT_S,MDAT_S,HADAT_S,LAIX_S,PRCP_S,ETCP_S,NUCM_S,NLCM_S,EPCP_S,ESCP_S
*,,"KURN005_1__8","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",8,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",1987-08-22,1987-09-21,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","197","774","1987-11-04","1987-12-15","1987-12-23","1.2","216.8","238.9","43","0","",""
*,,"KURN005_1__9","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",9,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",1988-08-27,1988-09-26,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","500","1011","1988-11-09","1988-12-25","1989-01-02","0.7","58.4","159.7","32","2","",""
*,,"KURN005_1__10","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",10,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",1989-08-21,1989-09-20,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","549","1175","1989-11-03","1989-12-18","1989-12-26","1.0","338.1","231.9","47","0","",""
*,,"KURN005_1__11","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",11,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",1990-08-25,1990-09-24,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","435","941","1990-11-06","1990-12-20","1990-12-28","0.9","323.3","214.0","34","0","",""
*,,"KURN005_1__12","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",12,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",1991-08-23,1991-09-22,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","377","977","1991-11-05","1991-12-17","1991-12-25","1.1","163.7","198.3","40","0","",""
*,,"KURN005_1__13","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",13,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",1992-08-30,1992-09-29,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","60","230","1992-11-12","1992-12-19","1992-12-27","0.4","149.2","163.7","19","0","",""
*,,"KURN005_1__14","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",14,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",1993-08-22,1993-09-21,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","592","1232","1993-11-04","1993-12-20","1993-12-28","0.9","392.6","259.8","45","0","",""
*,,"KURN005_1__15","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",15,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",1994-09-05,1994-10-05,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","188","574","1994-11-17","1994-12-26","1995-01-03","0.9","237.7","195.9","30","0","",""
*,,"KURN005_1__16","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",16,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",1995-09-09,1995-10-09,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","507","1094","1995-11-21","1996-01-04","1996-01-12","1.0","243.1","195.5","36","0","",""
*,,"KURN005_1__17","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",17,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",1996-08-27,1996-09-26,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","675","1447","1996-11-07","1996-12-24","1997-01-01","1.2","454.0","249.2","43","7","",""
*,,"KURN005_1__18","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",18,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",1997-08-25,1997-09-24,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","397","1020","1997-11-07","1997-12-23","1997-12-31","1.0","174.0","201.8","36","3","",""
*,,"KURN005_1__19","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",19,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",1998-08-22,1998-09-21,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","480","1148","1998-11-02","1998-12-17","1998-12-25","1.2","356.4","278.1","42","5","",""
*,,"KURN005_1__20","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",20,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",1999-09-20,1999-10-20,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","0","16","1999-12-03","2000-01-08","2000-01-16","0.0","10.8","34.3","0","0","",""
*,,"KURN005_1__21","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",21,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",2000-08-30,2000-09-29,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","196","550","2000-11-11","2000-12-22","2000-12-30","0.7","146.3","182.1","28","0","",""
*,,"KURN005_1__22","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",22,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",2001-08-22,2001-09-21,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","545","1245","2001-11-03","2001-12-18","2001-12-26","1.1","463.5","261.9","44","4","",""
*,,"KURN005_1__23","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",23,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",2002-09-15,2002-10-15,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","106","343","2002-11-27","2003-01-07","2003-01-15","0.5","56.3","133.4","21","0","",""
*,,"KURN005_1__24","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",24,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",2003-08-30,2003-09-29,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","183","518","2003-11-11","2003-12-21","2003-12-29","0.6","160.4","175.4","26","0","",""
*,,"KURN005_1__25","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",25,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",2004-08-21,2004-09-20,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","311","795","2004-11-02","2004-12-13","2004-12-21","0.9","252.3","211.5","34","0","",""
*,,"KURN005_1__26","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",26,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",2005-08-21,2005-09-20,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","608","1373","2005-11-02","2005-12-16","2005-12-24","1.3","359.3","240.4","45","0","",""
*,,"KURN005_1__27","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",27,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",2006-09-20,2006-10-20,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","5","23","2006-12-02","2007-01-09","2007-01-17","0.1","24.5","51.9","3","0","",""
*,,"KURN005_1__28","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",28,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",2007-08-29,2007-09-28,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","503","1105","2007-11-10","2007-12-24","2008-01-01","1.0","134.7","205.6","40","2","",""
*,,"KURN005_1__29","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",29,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",2008-08-25,2008-09-24,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","423","991","2008-11-07","2008-12-21","2008-12-29","0.9","154.4","245.0","44","2","",""
*,,"KURN005_1__30","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",30,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7280,77.7773,"Chickpea",GF0005,"JG-11",2009-08-29,2009-09-28,,,,,,"",1,14,0,0,,,"","b39e0606bfb65dee045bf223aa2930429bafda7767b9e1cc2c39e1b76501b448","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","527","1200","2009-11-10","2009-12-25","2010-01-02","1.3","291.6","206.7","47","3","",""
*,,"KURN006_1__1","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",1,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7285,77.7768,"Chickpea",GF0005,"JG-11",1980-08-26,1980-09-25,,,,,,"",1,41,0,0,,,"","6241d14c284543a1581a5e80a986873d85230e96a5f8e5199d849dc26c7894ac","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","42","224","1980-11-08","1980-12-15","1980-12-23","0.4","120.3","166.3","22","0","",""
*,,"KURN006_1__2","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",2,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7285,77.7768,"Chickpea",GF0005,"JG-11",1981-08-23,1981-09-22,,,,,,"",1,41,0,0,,,"","6241d14c284543a1581a5e80a986873d85230e96a5f8e5199d849dc26c7894ac","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","611","1240","1981-11-04","1981-12-19","1981-12-27","0.9","159.2","234.8","44","4","",""
*,,"KURN006_1__3","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",3,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7285,77.7768,"Chickpea",GF0005,"JG-11",1982-08-23,1982-09-22,,,,,,"",1,41,0,0,,,"","6241d14c284543a1581a5e80a986873d85230e96a5f8e5199d849dc26c7894ac","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","375","1097","1982-11-04","1982-12-16","1982-12-24","1.3","251.3","232.7","56","0","",""
*,,"KURN006_1__4","KURNOOL------FERTILITY2","KURNOOL-----IOFX-RCP8.5_MID","","","",4,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.7285,77.7768,"Chickpea",GF0005,"JG-11",1983-08-24,1983-09-23,,,,,,"",1,41,0,0,,,"","6241d14c284543a1581a5e80a986873d85230e96a5f8e5199d849dc26c7894ac","97ecd3aba8eeeca4d93cb0d44274ca5bd3cc25fae013184e696b849c5e0b7cbe","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","725","1437","1983-11-05","1983-12-18","1983-12-26","1.1","291.5","242.7","54","3","",""
